path,walk,14,train
path,bridle_$_path,14,train
path,pathway,14,train
path,towpath,14,train
path,crossing,14,train
path,lane,14,train
walk,boardwalk,14,train
walk,ambulatory,14,train
walk,catwalk,14,train
walk,promenade,14,train
walk,sidewalk,14,train
walk,skywalk,14,train
walk,flagging,14,train
boardwalk,duckboard,14,train
promenade,esplanade,14,train
crossing,grade_$_separation,14,train
crossing,pedestrian_$_crossing,14,train
pedestrian_$_crossing,pelican_$_crossing,14,train
pedestrian_$_crossing,school_$_crossing,14,train
lane,seaway,14,train
lane,traffic_$_lane,14,train
lane,free_$_throw_$_lane,14,train
lane,bowling_$_alley,14,train
seaway,Saint_$_Lawrence_$_Seaway,14,train
traffic_$_lane,slow_$_lane,14,train
traffic_$_lane,bus_$_lane,14,train
traffic_$_lane,fast_$_lane,14,train
air_$_travel,flight,15,train
flight,pass,15,train
flight,terrain_$_flight,15,train
flight,ballooning,15,train
flight,blind_$_flying,15,train
flight,solo,15,train
flight,acrobatics,15,train
flight,overflight,15,train
flight,maiden_$_flight,15,train
flight,sortie,15,train
flight,glide,15,train
flight,flyover,15,train
acrobatics,tailspin,15,train
glide,hang_$_gliding,15,train
glide,parasailing,15,train
impropriety,indecency,16,train
impropriety,indecorum,16,train
impropriety,indelicacy,16,train
impropriety,inappropriateness,16,train
impropriety,incorrectness,16,train
indecency,immodesty,16,train
indecency,obscenity,16,train
indecency,outrageousness,16,train
obscenity,smuttiness,16,train
indecorum,unbecomingness,16,train
indecorum,unseemliness,16,train
indelicacy,gaminess,16,train
incorrectness,political_$_incorrectness,16,train
education,elementary_$_education,17,train
education,continuing_$_education,17,train
education,coeducation,17,train
education,course,17,train
education,team_$_teaching,17,train
education,work-study_$_program,17,train
education,higher_$_education,17,train
education,secondary_$_education,17,train
education,extracurricular_$_activity,17,train
education,extension,17,train
course,orientation_$_course,17,train
course,course_$_of_$_lectures,17,train
course,propaedeutic,17,train
course,shop_$_class,17,train
course,home_$_study,17,train
course,childbirth-preparation_$_class,17,train
course,seminar,17,train
course,refresher_$_course,17,train
course,adult_$_education,17,train
course,directed_$_study,17,train
course,extension_$_course,17,train
course,correspondence_$_course,17,train
course,elective_$_course,17,train
course,required_$_course,17,train
course,workshop,17,train
course,industrial_$_arts,17,train
course,art_$_class,17,train
art_$_class,life_$_class,17,train
extracurricular_$_activity,dramatics,17,train
extracurricular_$_activity,athletics,17,train
disorder,rowdiness,18,train
disorder,confusion,18,train
disorder,discord,18,train
disorder,rioting,18,train
disorder,instability,18,train
disorder,disturbance,18,train
disorder,anarchy,18,train
disorder,turbulence,18,train
confusion,hugger-mugger,18,train
confusion,bluster,18,train
confusion,schemozzle,18,train
confusion,chaos,18,train
confusion,demoralization,18,train
chaos,balagan,18,train
disturbance,tumult,18,train
disturbance,storm_$_center,18,train
disturbance,stir,18,train
disturbance,earthquake,18,train
disturbance,convulsion,18,train
disturbance,storm,18,train
disturbance,incident,18,train
tumult,combustion,18,train
anarchy,nihilism,18,train
turbulence,violence,18,train
turbulence,roller_$_coaster,18,train
turbulence,agitation,18,train
violence,rage,18,train
brace,crosspiece,19,train
brace,strut,19,train
brace,guy,19,train
brace,tie,19,train
brace,stringer,19,train
brace,stay,19,train
brace,gusset,19,train
crosspiece,transom,19,train
crosspiece,rung,19,train
crosspiece,crossbar,19,train
crosspiece,rundle,19,train
crosspiece,thwart,19,train
stay,backstay,19,train
stay,forestay,19,train
forestay,mainstay,19,train
uropathy,kidney_$_disease,20,train
kidney_$_disease,polycystic_$_kidney_$_disease,20,train
kidney_$_disease,renal_$_insufficiency,20,train
kidney_$_disease,renal_$_failure,20,train
kidney_$_disease,polyuria,20,train
kidney_$_disease,nephritis,20,train
kidney_$_disease,nephrosclerosis,20,train
renal_$_failure,acute_$_renal_$_failure,20,train
renal_$_failure,chronic_$_renal_$_failure,20,train
nephritis,glomerulonephritis,20,train
leather,patent_$_leather,21,train
leather,grain,21,train
leather,mocha,21,train
leather,glove_$_leather,21,train
leather,piece_$_of_$_leather,21,train
leather,ooze_$_leather,21,train
leather,deerskin,21,train
leather,cordovan,21,train
leather,roan,21,train
leather,chamois,21,train
leather,cowhide,21,train
leather,buff,21,train
leather,white_$_leather,21,train
leather,pigskin,21,train
leather,horsehide,21,train
leather,suede,21,train
leather,buckskin,21,train
leather,Russia_$_leather,21,train
leather,sheepskin,21,train
leather,morocco,21,train
leather,doeskin,21,train
leather,kid,21,train
leather,alligator,21,train
leather,shoe_$_leather,21,train
leather,crushed_$_leather,21,train
leather,calf,21,train
piece_$_of_$_leather,saddle,21,train
piece_$_of_$_leather,vamp,21,train
piece_$_of_$_leather,quarter,21,train
piece_$_of_$_leather,upper,21,train
piece_$_of_$_leather,counter,21,train
upper,toe_$_box,21,train
chamois,wash_$_leather,21,train
sheepskin,Golden_$_Fleece,21,train
morocco,Levant,21,train
calf,box_$_calf,21,train
question,problem,22,train
question,question_$_of_$_law,22,train
question,question_$_of_$_fact,22,train
problem,Gordian_$_knot,22,train
problem,pons_$_asinorum,22,train
problem,homework_$_problem,22,train
problem,poser,22,train
problem,riddle,22,train
problem,case,22,train
problem,koan,22,train
problem,rebus,22,train
problem,puzzle,22,train
puzzle,word_$_square,22,train
puzzle,sudoku,22,train
experience,augury,23,train
experience,vision,23,train
experience,flash,23,train
experience,trip,23,train
experience,appalling,23,train
experience,time,23,train
experience,near-death_$_experience,23,train
experience,good_$_time,23,train
experience,out-of-body_$_experience,23,train
experience,taste,23,train
experience,ordeal,23,train
experience,loss,23,train
augury,omen,23,train
augury,war_$_cloud,23,train
omen,death_$_knell,23,train
omen,auspice,23,train
omen,foreboding,23,train
New_$_World_$_monkey,squirrel_$_monkey,24,train
New_$_World_$_monkey,howler_$_monkey,24,train
New_$_World_$_monkey,titi,24,train
New_$_World_$_monkey,uakari,24,train
New_$_World_$_monkey,capuchin,24,train
New_$_World_$_monkey,woolly_$_monkey,24,train
New_$_World_$_monkey,marmoset,24,train
New_$_World_$_monkey,spider_$_monkey,24,train
New_$_World_$_monkey,saki,24,train
New_$_World_$_monkey,douroucouli,24,train
marmoset,tamarin,24,train
marmoset,pygmy_$_marmoset,24,train
marmoset,true_$_marmoset,24,train
tamarin,silky_$_tamarin,24,train
tamarin,pinche,24,train
living_$_quarters,forecastle,25,train
living_$_quarters,harem,25,train
living_$_quarters,diggings,25,train
living_$_quarters,accommodation,25,train
living_$_quarters,dormitory,25,train
living_$_quarters,military_$_quarters,25,train
accommodation,steerage,25,train
accommodation,tourist_$_class,25,train
accommodation,lodging_$_house,25,train
accommodation,first_$_class,25,train
accommodation,cabin_$_class,25,train
accommodation,stabling,25,train
lodging_$_house,flophouse,25,train
dormitory,hall_$_of_$_residence,25,train
military_$_quarters,barrack,25,train
military_$_quarters,camp,25,train
military_$_quarters,wardroom,25,train
military_$_quarters,gun_$_room,25,train
barrack,casern,25,train
camp,laager,25,train
camp,hutment,25,train
camp,boot_$_camp,25,train
summary,line_$_score,26,train
summary,sketch,26,train
summary,outline,26,train
summary,curriculum_$_vitae,26,train
summary,compendium,26,train
summary,roundup,26,train
summary,overview,26,train
summary,argument,26,train
summary,summation,26,train
summary,conspectus,26,train
summary,capitulation,26,train
summary,condensation,26,train
outline,epitome,26,train
outline,apercu,26,train
outline,brief,26,train
capitulation,recapitulation,26,train
recapitulation,epanodos,26,train
hostility,resentment,27,train
hostility,belligerence,27,train
hostility,animosity,27,train
hostility,antagonism,27,train
hostility,aggression,27,train
hostility,class_$_feeling,27,train
resentment,heartburning,27,train
resentment,envy,27,train
resentment,grudge,27,train
resentment,sulkiness,27,train
envy,covetousness,27,train
envy,penis_$_envy,27,train
envy,jealousy,27,train
belligerence,warpath,27,train
agglomeration,ball,28,train
agglomeration,bunch,28,train
ball,clew,28,train
ball,clot,28,train
ball,gob,28,train
clot,embolus,28,train
clot,thrombus,28,train
bunch,Omega_$_Centauri,28,train
bunch,Pleiades,28,train
bunch,knot,28,train
bunch,Northern_$_Cross,28,train
bunch,swad,28,train
bunch,tuft,28,train
tuft,witches'_$_broom,28,train
tuft,coma,28,train
tuft,wisp,28,train
stupidity,folly,29,train
stupidity,dullness,29,train
stupidity,denseness,29,train
stupidity,vacuousness,29,train
stupidity,retardation,29,train
dullness,oscitancy,29,train
retardation,idiocy,29,train
retardation,abnormality,29,train
retardation,moronity,29,train
retardation,imbecility,29,train
abnormality,feeblemindedness,29,train
dramatic_$_composition,play,30,train
dramatic_$_composition,script,30,train
dramatic_$_composition,scene,30,train
dramatic_$_composition,act,30,train
play,Grand_$_Guignol,30,train
play,mystery_$_play,30,train
play,Passion_$_play,30,train
play,satyr_$_play,30,train
play,theater_$_of_$_the_$_absurd,30,train
play,miracle_$_play,30,train
play,morality_$_play,30,train
play,playlet,30,train
script,screenplay,30,train
script,scenario,30,train
script,libretto,30,train
script,shooting_$_script,30,train
script,dialogue,30,train
script,promptbook,30,train
script,continuity,30,train
dialogue,duologue,30,train
supervisor,proctor,31,train
supervisor,taskmaster,31,train
supervisor,trail_$_boss,31,train
supervisor,den_$_mother,31,train
supervisor,forewoman,31,train
supervisor,overseer,31,train
supervisor,bell_$_captain,31,train
supervisor,stage_$_manager,31,train
supervisor,foreman,31,train
supervisor,oyabun,31,train
supervisor,director,31,train
supervisor,research_$_director,31,train
supervisor,counselor,31,train
supervisor,system_$_administrator,31,train
proctor,invigilator,31,train
taskmaster,slave_$_driver,31,train
taskmaster,taskmistress,31,train
overseer,ramrod,31,train
overseer,school_$_superintendent,31,train
foreman,straw_$_boss,31,train
foreman,baas,31,train
foreman,ganger,31,train
director,Kazan,31,train
director,Granville-Barker,31,train
director,stage_$_director,31,train
director,Stanislavsky,31,train
stage_$_director,art_$_director,31,train
restraint,bridle,32,train
restraint,restriction,32,train
restraint,suppression,32,train
restraint,collar,32,train
restraint,containment,32,train
restraint,confinement,32,train
restraint,restraint_$_of_$_trade,32,train
restraint,immobilization,32,train
restraint,damper,32,train
restriction,stipulation,32,train
restriction,constraint,32,train
restriction,classification,32,train
restriction,circumscription,32,train
constraint,swaddling_$_clothes,32,train
containment,ring_$_containment,32,train
confinement,house_$_arrest,32,train
confinement,imprisonment,32,train
confinement,commitment,32,train
imprisonment,lockdown,32,train
imprisonment,custody,32,train
imprisonment,false_$_imprisonment,32,train
feather,marabou,33,train
feather,contour_$_feather,33,train
feather,aftershaft,33,train
feather,hackle,33,train
feather,bastard_$_wing,33,train
feather,down,33,train
feather,scapular,33,train
feather,flight_$_feather,33,train
hackle,saddle_$_hackle,33,train
down,goose_$_down,33,train
down,plumule,33,train
down,duck_$_down,33,train
down,swan's_$_down,33,train
duck_$_down,eiderdown,33,train
flight_$_feather,primary,33,train
flight_$_feather,tail_$_feather,33,train
tail_$_feather,sickle_$_feather,33,train
white_$_goods,washer,34,train
white_$_goods,clothes_$_dryer,34,train
white_$_goods,refrigerator,34,train
white_$_goods,electric_$_range,34,train
white_$_goods,dishwasher,34,train
clothes_$_dryer,tumble-dryer,34,train
clothes_$_dryer,wringer,34,train
clothes_$_dryer,spin_$_dryer,34,train
clothes_$_dryer,mangle,34,train
refrigerator,electric_$_refrigerator,34,train
refrigerator,cooler,34,train
electric_$_refrigerator,deep-freeze,34,train
electric_$_refrigerator,ice_$_machine,34,train
fresh_$_bean,shell_$_bean,35,train
fresh_$_bean,wax_$_bean,35,train
fresh_$_bean,green_$_bean,35,train
shell_$_bean,lima_$_bean,35,train
shell_$_bean,green_$_soybean,35,train
shell_$_bean,sieva_$_bean,35,train
shell_$_bean,fava_$_bean,35,train
lima_$_bean,Fordhooks,35,train
green_$_bean,haricot_$_vert,35,train
green_$_bean,snap_$_bean,35,train
green_$_bean,string_$_bean,35,train
green_$_bean,Kentucky_$_wonder,35,train
green_$_bean,scarlet_$_runner,35,train
success,winning,36,train
success,passing,36,train
success,seduction,36,train
success,bell_$_ringer,36,train
success,conquest,36,train
success,flying_$_colors,36,train
success,hit,36,train
success,coup,36,train
success,solution,36,train
success,score,36,train
success,overturn,36,train
seduction,sexual_$_conquest,36,train
sexual_$_conquest,cuckoldry,36,train
hit,blockbuster,36,train
hit,sleeper,36,train
score,strike,36,train
score,spare,36,train
score,goal,36,train
score,conversion,36,train
score,equalizer,36,train
score,field_$_goal,36,train
score,basket,36,train
score,run,36,train
score,bull's_$_eye,36,train
score,open_$_frame,36,train
score,touchdown,36,train
score,break,36,train
score,safety,36,train
score,hat_$_trick,36,train
goal,own_$_goal,36,train
conversion,point_$_after,36,train
run,earned_$_run,36,train
run,run_$_batted_$_in,36,train
run,unearned_$_run,36,train
bedroom_$_furniture,bed,37,train
bed,plank-bed,37,train
bed,Murphy_$_bed,37,train
bed,single_$_bed,37,train
bed,berth,37,train
bed,four-poster,37,train
bed,trundle_$_bed,37,train
bed,platform_$_bed,37,train
bed,deathbed,37,train
bed,built-in_$_bed,37,train
bed,twin_$_bed,37,train
bed,marriage_$_bed,37,train
bed,hammock,37,train
bed,double_$_bed,37,train
bed,sleigh_$_bed,37,train
bed,cot,37,train
bed,bunk,37,train
bed,sickbed,37,train
bed,water_$_bed,37,train
bed,bunk_$_bed,37,train
bed,couch,37,train
single_$_bed,hospital_$_bed,37,train
berth,lower_$_berth,37,train
berth,upper_$_berth,37,train
religious,votary,38,train
religious,Jesuit,38,train
religious,Benedictine,38,train
religious,superior,38,train
religious,Merton,38,train
religious,nun,38,train
religious,eremite,38,train
religious,cenobite,38,train
religious,friar,38,train
religious,monk,38,train
superior,abbot,38,train
superior,prior,38,train
superior,abbess,38,train
abbot,abbe,38,train
abbess,mother,38,train
abbess,Bridget,38,train
abbess,Heloise,38,train
nun,Sister,38,train
nun,Teresa,38,train
eremite,anchorite,38,train
friar,Carmelite,38,train
friar,Dominican,38,train
friar,Augustinian,38,train
friar,Franciscan,38,train
Dominican,Savonarola,38,train
Augustinian,Austin_$_Friar,38,train
monk,Benedict,38,train
monk,Mendel,38,train
monk,Trappist,38,train
monk,Bacon,38,train
monk,Brother,38,train
monk,Carthusian,38,train
monk,Pelagius,38,train
position,vantage,39,train
position,front,39,train
position,stand,39,train
position,setting,39,train
position,back,39,train
position,left,39,train
position,pride_$_of_$_place,39,train
position,right,39,train
position,polls,39,train
position,post,39,train
position,landmark,39,train
position,station,39,train
position,lead,39,train
position,pitch,39,train
position,anomaly,39,train
position,pole_$_position,39,train
position,site,39,train
position,juxtaposition,39,train
position,wing,39,train
position,half-mast,39,train
position,lie,39,train
vantage,vantage_$_point,39,train
stand,cabstand,39,train
left,stage_$_left,39,train
right,stage_$_right,39,train
post,lookout,39,train
post,bridgehead,39,train
post,outstation,39,train
lookout,meteorological_$_observation_$_post,39,train
site,close_$_quarters,39,train
site,active_$_site,39,train
site,restriction_$_site,39,train
site,antigenic_$_determinant,39,train
site,locus_$_of_$_infection,39,train
site,locus,39,train
polysaccharide,heparin,40,train
polysaccharide,cellulose,40,train
polysaccharide,chitin,40,train
polysaccharide,inulin,40,train
polysaccharide,dextrin,40,train
polysaccharide,starch,40,train
polysaccharide,mucopolysaccharide,40,train
polysaccharide,glycogen,40,train
cellulose,diethylaminoethyl_$_cellulose,40,train
cellulose,pectin,40,train
cellulose,pulp,40,train
cellulose,carboxymethyl_$_cellulose,40,train
pulp,wood_$_pulp,40,train
pulp,bagasse,40,train
starch,arrowroot,40,train
starch,cassava,40,train
starch,cornstarch,40,train
starch,sago,40,train
starch,amyloid,40,train
starch,Otaheite_$_arrowroot,40,train
starch,arum,40,train
sago,pearl_$_sago,40,train
mucopolysaccharide,hyaluronic_$_acid,40,train
leporid,hare,41,train
leporid,rabbit,41,train
hare,European_$_hare,41,train
hare,jackrabbit,41,train
hare,leveret,41,train
hare,snowshoe_$_hare,41,train
hare,polar_$_hare,41,train
jackrabbit,blacktail_$_jackrabbit,41,train
jackrabbit,white-tailed_$_jackrabbit,41,train
rabbit,wood_$_rabbit,41,train
rabbit,Angora,41,train
rabbit,lapin,41,train
rabbit,European_$_rabbit,41,train
rabbit,rabbit_$_ears,41,train
rabbit,bunny,41,train
rabbit,Belgian_$_hare,41,train
wood_$_rabbit,swamp_$_rabbit,41,train
wood_$_rabbit,marsh_$_hare,41,train
wood_$_rabbit,eastern_$_cottontail,41,train
flap,codpiece,42,train
flap,pocket_$_flap,42,train
flap,lap,42,train
flap,tent-fly,42,train
flap,earflap,42,train
flap,jag,42,train
flap,coattail,42,train
flap,tongue,42,train
flap,barndoor,42,train
lap,cuff,42,train
lap,lappet,42,train
lap,lapel,42,train
cuff,trouser_$_cuff,42,train
lapel,revers,42,train
uniform,military_$_uniform,43,train
uniform,jump_$_suit,43,train
uniform,livery,43,train
military_$_uniform,dress_$_uniform,43,train
military_$_uniform,regimentals,43,train
military_$_uniform,olive_$_drab,43,train
military_$_uniform,fatigues,43,train
military_$_uniform,battle_$_dress,43,train
military_$_uniform,khakis,43,train
military_$_uniform,full-dress_$_uniform,43,train
dress_$_uniform,dress_$_blues,43,train
philosophical_$_doctrine,traditionalism,44,train
philosophical_$_doctrine,probabilism,44,train
philosophical_$_doctrine,Aristotelianism,44,train
philosophical_$_doctrine,nominalism,44,train
philosophical_$_doctrine,empiricism,44,train
philosophical_$_doctrine,intuitionism,44,train
philosophical_$_doctrine,existentialism,44,train
philosophical_$_doctrine,Platonism,44,train
philosophical_$_doctrine,operationalism,44,train
philosophical_$_doctrine,Taoism,44,train
philosophical_$_doctrine,conceptualism,44,train
philosophical_$_doctrine,Neoplatonism,44,train
philosophical_$_doctrine,pragmatism,44,train
philosophical_$_doctrine,subjectivism,44,train
philosophical_$_doctrine,realism,44,train
philosophical_$_doctrine,determinism,44,train
philosophical_$_doctrine,teleology,44,train
philosophical_$_doctrine,relativism,44,train
philosophical_$_doctrine,hereditarianism,44,train
philosophical_$_doctrine,Scholasticism,44,train
philosophical_$_doctrine,sensualism,44,train
philosophical_$_doctrine,aesthetic,44,train
philosophical_$_doctrine,solipsism,44,train
philosophical_$_doctrine,rationalism,44,train
philosophical_$_doctrine,environmentalism,44,train
philosophical_$_doctrine,mentalism,44,train
philosophical_$_doctrine,naturalism,44,train
philosophical_$_doctrine,materialism,44,train
philosophical_$_doctrine,deconstruction,44,train
philosophical_$_doctrine,Confucianism,44,train
philosophical_$_doctrine,Stoicism,44,train
philosophical_$_doctrine,logicism,44,train
philosophical_$_doctrine,nativism,44,train
philosophical_$_doctrine,semiotics,44,train
philosophical_$_doctrine,formalism,44,train
philosophical_$_doctrine,idealism,44,train
philosophical_$_doctrine,mechanism,44,train
philosophical_$_doctrine,vitalism,44,train
empiricism,British_$_empiricism,44,train
empiricism,positivism,44,train
empiricism,experimentalism,44,train
positivism,Comtism,44,train
pragmatism,instrumentalism,44,train
determinism,fatalism,44,train
materialism,dialectical_$_materialism,44,train
irregularity,randomness,45,train
